Transaction Type,Transaction ID,Tax lot ID,Asset name,Amount,Date Acquired,Cost basis (USD),Date of Disposition,Proceeds (USD),Gains (Losses) (USD),Holding period (Days),Data source
Trade,a663c3bf-8651-5afe-91d3-555c469b65f9,09bb38e1-0c6f-4d14-a722-e123ebd8aab5,USDC,0.199936,04/29/2024,0.199936,05/01/2024,0.199936,0,2,Coinbase
Trade,2f34ff2d-bea7-5ad7-8271-480cf002ca63,c0315fe1-488d-4174-9f9a-ebbc9f9e22cb,AIOZ,200,05/01/2024,124.38,05/01/2024,124.85,0.47,0,Coinbase
Trade,8cb83253-cb09-5b22-b037-c261531bef46,35378269-0221-409a-a8d0-2cb9ec97c631,FARM,6.123,05/01/2024,465.22554,05/01/2024,466.5726,1.34706,0,Coinbase
Trade,8cb83253-cb09-5b22-b037-c261531bef46,e0806457-676c-449e-84be-7e871d0d62f9,FARM,0.45,05/01/2024,34.191,05/01/2024,34.29,0.099,0,Coinbase
Trade,654e9895-bce4-56af-b51d-43d5ff3b98ca,c0315fe1-488d-4174-9f9a-ebbc9f9e22cb,AIOZ,778.6,05/01/2024,484.21134,05/01/2024,483.19916,-1.01218,0,Coinbase
Trade,c1dc45c4-7176-5d8c-8fe3-1e2591b28612,30fcbaf0-a42b-4fc5-ad4e-6c56b52eb6d2,USDC,249.972868607,04/29/2024,249.972868607,05/01/2024,249.972868607,0,2,Coinbase
Trade,7403a101-610d-5ea7-aab8-5e947fff7b7c,c0315fe1-488d-4174-9f9a-ebbc9f9e22cb,AIOZ,25,05/01/2024,15.5475,05/01/2024,15.27625,-0.27125,0,Coinbase
Trade,9844c05e-09c0-52e0-afff-46e738615c76,c0315fe1-488d-4174-9f9a-ebbc9f9e22cb,AIOZ,106,05/01/2024,65.9214,05/01/2024,64.7713,-1.1501,0,Coinbase
Trade,3f622308-08b1-5d64-99a1-e8772e71b4f5,c0315fe1-488d-4174-9f9a-ebbc9f9e22cb,AIOZ,75,05/01/2024,46.6425,05/01/2024,45.8025,-0.84,0,Coinbase
Trade,97c18f9d-6d6b-54e2-8b23-a3f11c82abcf,c0315fe1-488d-4174-9f9a-ebbc9f9e22cb,AIOZ,53,05/01/2024,32.9607,05/01/2024,32.3671,-0.5936,0,Coinbase
Trade,931873a8-5e8c-59fd-8922-010f6667c069,c0315fe1-488d-4174-9f9a-ebbc9f9e22cb,AIOZ,38,05/01/2024,23.6322,05/01/2024,23.2066,-0.4256,0,Coinbase
Trade,ec452a94-3d71-534f-ade5-dc58ffa82a5c,c0315fe1-488d-4174-9f9a-ebbc9f9e22cb,AIOZ,27,05/01/2024,16.7913,05/01/2024,16.4889,-0.3024,0,Coinbase
Trade,f6ecd62b-9f88-54bb-afe7-5d41e05433d5,290d45d0-4a4b-4a4d-accb-2acc108f26a5,AIOZ,14.3,05/01/2024,8.866715,05/01/2024,8.743735,-0.12298,0,Coinbase
Trade,f6ecd62b-9f88-54bb-afe7-5d41e05433d5,c0315fe1-488d-4174-9f9a-ebbc9f9e22cb,AIOZ,50.9,05/01/2024,31.65471,05/01/2024,31.122805,-0.531905,0,Coinbase
Trade,0ca56701-5f94-557b-ae90-474230f54e5d,290d45d0-4a4b-4a4d-accb-2acc108f26a5,AIOZ,383.1,05/01/2024,237.541155,05/01/2024,234.246495,-3.29466,0,Coinbase
Trade,52606e14-7fc9-588a-9cb4-69f3db052d6a,8d55ea85-bc2d-4f27-bd57-ecb2e62f9dda,AIOZ,241,05/01/2024,149.40795,05/01/2024,147.57635,-1.8316,0,Coinbase
Trade,52606e14-7fc9-588a-9cb4-69f3db052d6a,290d45d0-4a4b-4a4d-accb-2acc108f26a5,AIOZ,32.1,05/01/2024,19.903605,05/01/2024,19.656435,-0.24717,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,3ed1eab7-9a09-4a3d-a01a-93514e66db2f,USDC,73.16260120649171,04/24/2024,73.16260120649171,05/01/2024,73.16260120649171,0,7,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,29b0bddd-57f7-494c-843a-878f81618500,USDC,0.252664,05/01/2024,0.252664,05/01/2024,0.252664,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,1e0c8603-5438-4ea9-bc26-5ec5eefb5c8f,USDC,509.872359336,04/24/2024,509.872359336,05/01/2024,509.872359336,0,7,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,908d3cc6-69dd-4c45-bd8b-affb09538a80,USDC,0.089464,04/29/2024,0.089464,05/01/2024,0.089464,0,2,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,de203c1d-47f1-4bce-899e-2a089ea1264c,USDC,0.000302,05/01/2024,0.000302,05/01/2024,0.000302,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,1fb9e972-8930-420b-b7ba-8d469d93d55f,USDC,0.004062,05/01/2024,0.004062,05/01/2024,0.004062,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,5ef33663-cc18-4b83-9b1a-661f030bd31f,USDC,0.023206,05/01/2024,0.023206,05/01/2024,0.023206,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,4f59fa92-a3e2-4fda-a0b7-9439b9cbad32,USDC,0.043715,05/01/2024,0.043715,05/01/2024,0.043715,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,4f9b7851-3c3f-46ae-9df3-d14fd00fe83a,USDC,0.087766,05/01/2024,0.087766,05/01/2024,0.087766,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,29957e78-a18d-49a2-9b4b-00ca8aa64675,USDC,0.00156,05/01/2024,0.00156,05/01/2024,0.00156,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,bcb6d384-8d4b-4f34-98e3-59584675ca3f,USDC,64.69947864,05/01/2024,64.69947864,05/01/2024,64.69947864,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,07bbb215-d1ab-4063-937f-7b6bede2f6a4,USDC,124.772598,05/01/2024,124.772598,05/01/2024,124.772598,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,3a7ea71a-2ade-416b-b47a-7a1c463ac594,USDC,0.0035,05/01/2024,0.0035,05/01/2024,0.0035,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,0e709463-2375-4a54-a2d4-cdef38e3be03,USDC,0.016631,05/01/2024,0.016631,05/01/2024,0.016631,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,0ea87f6d-8bbd-4ced-bd69-18b3e452b4fb,USDC,0.046541,05/01/2024,0.046541,05/01/2024,0.046541,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,49040ffb-7557-4cc9-a027-fb3c6f6970bb,USDC,0.06127,05/01/2024,0.06127,05/01/2024,0.06127,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,4fd13a84-e5dd-4711-a255-6baafe03cbf7,USDC,0.02185,05/01/2024,0.02185,05/01/2024,0.02185,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,97f37525-f5fd-4391-90c7-ba10975100e7,USDC,15.279297,05/01/2024,15.279297,05/01/2024,15.279297,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,20d4953b-2275-4376-b02d-0309b9b836e0,USDC,0.008017,05/01/2024,0.008017,05/01/2024,0.008017,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,30fcbaf0-a42b-4fc5-ad4e-6c56b52eb6d2,USDC,564.930835969,04/29/2024,564.930835969,05/01/2024,564.930835969,0,2,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,20cdd1da-1660-4dbd-b9d6-b7bb11432547,USDC,0.037395,05/01/2024,0.037395,05/01/2024,0.037395,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,e781b71f-240b-4474-9989-944dd176d590,USDC,0.00062,05/01/2024,0.00062,05/01/2024,0.00062,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,1753a174-9ecf-4bc3-880b-34829e43eead,USDC,0.006969,05/01/2024,0.006969,05/01/2024,0.006969,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,0ebfc257-1c1f-40db-b7cd-deb63ce6095d,USDC,0.017257,05/01/2024,0.017257,05/01/2024,0.017257,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,41033382-1127-437d-b4c5-159d39b9a61a,USDC,0.002886,05/01/2024,0.002886,05/01/2024,0.002886,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,2942f35b-c00d-4bca-bc93-df8d7c72eeb5,USDC,166.911040428,05/01/2024,166.911040428,05/01/2024,166.911040428,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,5bf5a0af-df51-4ed8-aeae-1f4583f42b87,USDC,0.000652,05/01/2024,0.000652,05/01/2024,0.000652,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,22431da6-902f-476b-9cd7-ba1559816226,USDC,0.078571,04/24/2024,0.078571,05/01/2024,0.078571,0,7,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,a1976a88-5ef8-48dc-a969-cd1fa1601cf1,USDC,0.061202,04/29/2024,0.061202,05/01/2024,0.061202,0,2,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,f8a2f5ca-8f9a-4fa0-b7d1-f60f50f4d62f,USDC,0.049746,04/29/2024,0.049746,05/01/2024,0.049746,0,2,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,3275d7dd-53b2-40fb-9703-953a48783d61,USDC,152.93001984,05/01/2024,152.93001984,05/01/2024,152.93001984,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,62c4b1d0-07f0-4e0a-9c34-14a241393c7e,USDC,0.00973,05/01/2024,0.00973,05/01/2024,0.00973,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,4bcbfd73-ef25-4394-9508-acdcd66d0daf,USDC,0.001218,05/01/2024,0.001218,05/01/2024,0.001218,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,aa67379c-3292-4cb0-8e9b-e365a4186393,USDC,482.938726086,05/01/2024,482.938726086,05/01/2024,482.938726086,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,afdb73d4-6d77-4605-9ebe-5c4a2054143d,USDC,0.043752,04/29/2024,0.043752,05/01/2024,0.043752,0,2,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,343d315e-dd0b-4493-9963-01ef97985900,USDC,233.948531313,05/01/2024,233.948531313,05/01/2024,233.948531313,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,192f59ed-9647-4806-b1d4-5e0b27bd0d52,USDC,0.000641,05/01/2024,0.000641,05/01/2024,0.000641,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,206e2fdb-9a20-45c0-a139-04508f8bc04e,USDC,16.48005588,05/01/2024,16.48005588,05/01/2024,16.48005588,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,df5569e9-a085-4c33-8c70-cb2d12917fcd,USDC,0.01133,05/01/2024,0.01133,05/01/2024,0.01133,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,dd1058e6-b11d-4d32-bf40-c9589d42e498,USDC,0.04097,05/01/2024,0.04097,05/01/2024,0.04097,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,0238b967-76a0-4228-8c08-8e3cb0ffef3f,USDC,45.777933,05/01/2024,45.777933,05/01/2024,45.777933,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,45f23581-6e02-476c-a789-718f015fd8cc,USDC,72.82012908187049,05/01/2024,72.82012908187049,05/01/2024,72.82012908187049,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,999bd381-967d-40f3-96b9-04b0293348ba,USDC,41.511934464,05/01/2024,41.511934464,05/01/2024,41.511934464,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,9bbd11f4-3d9d-4b03-ac5b-263d106f1e6a,USDC,0.001614,05/01/2024,0.001614,05/01/2024,0.001614,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,6c12c7b6-c7a7-4cad-906f-b96aa820808b,USDC,15.0464601,04/30/2024,15.0464601,05/01/2024,15.0464601,0,1,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,5d19c7b2-aae2-48a6-bd7d-d70fa12e1ee7,USDC,0.005665,05/01/2024,0.005665,05/01/2024,0.005665,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,ac8df50c-b493-48a4-9e34-ea569e45efcb,USDC,188.44008300813778,04/30/2024,188.44008300813778,05/01/2024,188.44008300813778,0,1,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,857f4178-7403-47b6-8338-fae55555e7ba,USDC,0.033861,04/24/2024,0.033861,05/01/2024,0.033861,0,7,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,9a9b8074-1911-4610-9592-7142c96f8e4b,USDC,0.005986,05/01/2024,0.005986,05/01/2024,0.005986,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,fbc075dd-3282-49a8-ae74-709ca2c14f79,USDC,0.08929,04/24/2024,0.08929,05/01/2024,0.08929,0,7,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,a5ec8aa0-a6dd-4403-a26a-eb1222229b3a,USDC,0.035566,05/01/2024,0.035566,05/01/2024,0.035566,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,bce58cf7-2199-445f-9b19-470320f3959f,USDC,0.081447,05/01/2024,0.081447,05/01/2024,0.081447,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,c54c7c38-3280-4f99-980d-d3a28d168aad,USDC,20.20254831,04/29/2024,20.20254831,05/01/2024,20.20254831,0,2,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,66d6c87e-0b4b-4eb2-98a8-069670fbda84,USDC,88.772606208,05/01/2024,88.772606208,05/01/2024,88.772606208,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,6db096b8-ba66-4d6e-a6f4-46c68d5b3d67,USDC,0.002676,05/01/2024,0.002676,05/01/2024,0.002676,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,1b58e8cf-4159-4dd4-9609-617dacbad4cd,USDC,0.001752,05/01/2024,0.001752,05/01/2024,0.001752,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,2a040905-52b0-4e1b-ba2f-c0e2b262f01d,USDC,636.9027217938,04/24/2024,636.9027217938,05/01/2024,636.9027217938,0,7,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,d38565ba-a037-47ab-bc27-a4799e4baee4,USDC,76.61131605,04/29/2024,76.61131605,05/01/2024,76.61131605,0,2,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,ed31ad1f-7699-4588-afb2-22d5ad7a2ae8,USDC,0.174216,05/01/2024,0.174216,05/01/2024,0.174216,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,b7dfca69-f9fb-4e11-826a-eb0bc63e1ac5,USDC,0.02923,05/01/2024,0.02923,05/01/2024,0.02923,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,aff0f0cc-278f-40a4-9cc7-81cc7b17a34f,USDC,0.001522,05/01/2024,0.001522,05/01/2024,0.001522,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,27fa91d6-3675-4483-8a74-474dc8414802,USDC,0.001647,04/29/2024,0.001647,05/01/2024,0.001647,0,2,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,2839295f-8e6f-4291-9725-32d1a73966bb,USDC,501.16883607,05/01/2024,501.16883607,05/01/2024,501.16883607,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,b1193c47-21b8-486b-b18e-7aff1e5f5bf0,USDC,0.084573,05/01/2024,0.084573,05/01/2024,0.084573,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,5056ca17-30e0-4927-9d08-a587dade998c,USDC,18.230839473,05/01/2024,18.230839473,05/01/2024,18.230839473,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,450282aa-f853-49d6-987d-4f6e0ab14320,USDC,0.003193,05/01/2024,0.003193,05/01/2024,0.003193,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,fc313540-6d2e-4842-93a2-c624134d0348,USDC,32.34973932,05/01/2024,32.34973932,05/01/2024,32.34973932,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,5541b611-f6fb-4426-8dee-ad369d80df43,USDC,0.0015,05/01/2024,0.0015,05/01/2024,0.0015,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,342cf73f-6b89-409b-b9ae-55b2dc4e7691,USDC,0.000908,05/01/2024,0.000908,05/01/2024,0.000908,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,2ead8940-0f85-41e4-bada-caa39f8ecadc,USDC,39.796283088,05/01/2024,39.796283088,05/01/2024,39.796283088,0,0,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,9ee49b4e-9987-49ce-903d-ca69af498da3,USDC,448.6630248837,04/24/2024,448.6630248837,05/01/2024,448.6630248837,0,7,Coinbase
Trade,91328798-2ae6-598b-a18e-baedc0b26cb3,245b0487-94b6-42d4-9283-d56057525ecf,USDC,23.19415272,05/01/2024,23.19415272,05/01/2024,23.19415272,0,0,Coinbase
Trade,a271a390-5aaa-51c3-9097-616f529f3e3c,4100b15a-a06c-4257-a221-d090dff069d7,USDC,342.917674214,04/24/2024,342.917674214,05/01/2024,342.917674214,0,7,Coinbase
Trade,a271a390-5aaa-51c3-9097-616f529f3e3c,3bef345c-726d-4726-9f5d-3f5686cf959e,USDC,0.038247,04/26/2024,0.038247,05/01/2024,0.038247,0,5,Coinbase
Trade,1ba9ec9d-febe-5f11-8fe8-340a9073a921,1d6f90bb-c3c4-4602-9347-b16834dc0d3f,FARM,0.954,05/01/2024,71.77896,05/01/2024,72.01269,0.23373,0,Coinbase
Trade,2bc99300-5414-5ec5-ac03-d8814a114c58,1d6f90bb-c3c4-4602-9347-b16834dc0d3f,FARM,22.545,05/01/2024,1696.2858,05/01/2024,1701.809325,5.523525,0,Coinbase
Trade,86a3e8de-afcb-5b1f-a6ad-931ef73c98fa,1d6f90bb-c3c4-4602-9347-b16834dc0d3f,FARM,20,05/01/2024,1504.8,05/01/2024,1509,4.2,0,Coinbase
Trade,ea59af5d-206e-5fe3-af3a-ec1ce09dbe87,1d6f90bb-c3c4-4602-9347-b16834dc0d3f,FARM,5.066,05/01/2024,381.16584,05/01/2024,382.2297,1.06386,0,Coinbase
Trade,ad3a9bd7-ca64-5b2a-9ae7-e5b84fa6009f,1d6f90bb-c3c4-4602-9347-b16834dc0d3f,FARM,11.5,05/01/2024,865.26,05/01/2024,867.675,2.415,0,Coinbase
Trade,f897a82c-619d-5a7b-962f-fa3b1caefc17,a86eccdc-f6a9-48d1-b822-535c42d940a7,FARM,4.558,05/01/2024,342.94392,05/01/2024,343.9011,0.95718,0,Coinbase
Trade,f897a82c-619d-5a7b-962f-fa3b1caefc17,1d6f90bb-c3c4-4602-9347-b16834dc0d3f,FARM,1.828,05/01/2024,137.53872,05/01/2024,137.9226,0.38388,0,Coinbase
Trade,ab0375a5-fa19-5689-b749-42be59b05776,4006364e-82a7-4042-a419-c2a63929d45f,USDC,0.002441,04/29/2024,0.002441,05/01/2024,0.002441,0,2,Coinbase
Trade,ab0375a5-fa19-5689-b749-42be59b05776,58622f94-6d4e-4a9e-ac05-009ec23f92bc,USDC,0.035233,04/26/2024,0.035233,05/01/2024,0.035233,0,5,Coinbase
Trade,ab0375a5-fa19-5689-b749-42be59b05776,61181e18-84c5-478b-9efe-99dee24d4891,USDC,10.68515006393632,04/28/2024,10.68515006393632,05/01/2024,10.68515006393632,0,3,Coinbase
Trade,e9507b40-aacc-51a0-a94d-37c3e77a104f,800b6062-f8f0-42fd-98c5-59409532cf2a,USDC,117.7341595258,04/27/2024,117.7341595258,05/01/2024,117.7341595258,0,4,Coinbase
Trade,e9507b40-aacc-51a0-a94d-37c3e77a104f,61181e18-84c5-478b-9efe-99dee24d4891,USDC,12.61504085486368,04/28/2024,12.61504085486368,05/01/2024,12.61504085486368,0,3,Coinbase
Trade,e9507b40-aacc-51a0-a94d-37c3e77a104f,9a1dd8a5-92a0-4d04-93b6-42725eae00ff,USDC,0.045047,04/27/2024,0.045047,05/01/2024,0.045047,0,4,Coinbase
Trade,e9507b40-aacc-51a0-a94d-37c3e77a104f,80d0f773-47f8-47bd-beac-4849173eb65d,USDC,0.000169,04/26/2024,0.000169,05/01/2024,0.000169,0,5,Coinbase
Trade,e9507b40-aacc-51a0-a94d-37c3e77a104f,f58d9b15-6f17-4ac2-8a95-3fa77d10c6ef,USDC,295.469456591,04/27/2024,295.469456591,05/01/2024,295.469456591,0,4,Coinbase
Trade,e9507b40-aacc-51a0-a94d-37c3e77a104f,f3213bf3-b0aa-4bdf-8a6f-b563a0cd2b3e,USDC,0.016462,04/27/2024,0.016462,05/01/2024,0.016462,0,4,Coinbase
Trade,e9507b40-aacc-51a0-a94d-37c3e77a104f,38cc0d8a-604e-416e-bf73-36ab8c87f960,USDC,875.8738225729619,04/26/2024,875.8738225729619,05/01/2024,875.8738225729619,0,5,Coinbase
Trade,e9507b40-aacc-51a0-a94d-37c3e77a104f,dc68174f-28de-4e35-9df7-e2076b48c8ef,USDC,186.171257995,04/27/2024,186.171257995,05/01/2024,186.171257995,0,4,Coinbase
Trade,7141ed6e-6b46-5c69-ac8e-4e3c67281bc2,41a789c4-498b-4ab4-ba1b-984b9082053a,USDC,0.007068,04/29/2024,0.007068,05/01/2024,0.007068,0,2,Coinbase
Trade,7141ed6e-6b46-5c69-ac8e-4e3c67281bc2,61230ecb-8623-4ed7-9617-b91b8729c926,USDC,249.508806144,04/29/2024,249.508806144,05/01/2024,249.508806144,0,2,Coinbase
Trade,7141ed6e-6b46-5c69-ac8e-4e3c67281bc2,38cc0d8a-604e-416e-bf73-36ab8c87f960,USDC,50.0386349045504,04/26/2024,50.0386349045504,05/01/2024,50.0386349045504,0,5,Coinbase
Trade,7141ed6e-6b46-5c69-ac8e-4e3c67281bc2,3dc864e0-ec7b-4943-81ce-73b1e553aba7,USDC,0.099963,04/29/2024,0.099963,05/01/2024,0.099963,0,2,Coinbase
Trade,7141ed6e-6b46-5c69-ac8e-4e3c67281bc2,ec59e45f-a644-431a-a47a-8a7ce0e85171,USDC,0.02422,04/29/2024,0.02422,05/01/2024,0.02422,0,2,Coinbase
Trade,7141ed6e-6b46-5c69-ac8e-4e3c67281bc2,62add313-6cdf-46e4-a8b2-8c84ac82335a,USDC,0.06526,04/26/2024,0.06526,05/01/2024,0.06526,0,5,Coinbase
Trade,366e7b6c-9532-5fe4-8116-1bf11540910e,8d55ea85-bc2d-4f27-bd57-ecb2e62f9dda,AIOZ,104.1,05/01/2024,64.536795,05/02/2024,65.234265,0.69747,1,Coinbase
Trade,366e7b6c-9532-5fe4-8116-1bf11540910e,b5685178-1e20-48b5-96b7-99ec3a33c269,AIOZ,577.5,05/01/2024,356.14425,05/02/2024,361.890375,5.746125,1,Coinbase
Trade,366e7b6c-9532-5fe4-8116-1bf11540910e,af61b92d-7e30-47e8-9a23-a44717747f47,AIOZ,90.2,05/01/2024,55.62634,05/02/2024,56.52383,0.89749,1,Coinbase
Trade,366e7b6c-9532-5fe4-8116-1bf11540910e,acb3a409-9553-4b95-80c3-3dea784827c9,AIOZ,2.8,05/01/2024,1.72676,05/02/2024,1.75462,0.02786,1,Coinbase
Trade,366e7b6c-9532-5fe4-8116-1bf11540910e,ceee4967-98bf-4775-aa90-3ebdf493ba4d,AIOZ,32.3,05/01/2024,20.00985,05/02/2024,20.240795,0.230945,1,Coinbase
Trade,9bbd4195-3275-5627-b308-a5d0ce62d101,b5685178-1e20-48b5-96b7-99ec3a33c269,AIOZ,1600,05/01/2024,986.72,05/02/2024,1015.84,29.12,1,Coinbase
Trade,2316fd09-1be7-5545-b7f1-ad9bf467ce84,7a8d6b7f-a22b-468e-a986-83e38bf6a336,USDC,1500.8490529908213,05/01/2024,1500.8490529908213,05/02/2024,1500.8490529908213,0,1,Coinbase
Trade,2316fd09-1be7-5545-b7f1-ad9bf467ce84,9e15c0d8-1ff4-47cf-9d17-4aea9181a00c,USDC,0.96292548,04/26/2024,0.96292548,05/02/2024,0.96292548,0,6,Coinbase
Trade,ab5a86b8-1823-58c7-a10c-3fb788e77944,987e507f-36a4-4a0e-987d-b6d1b7ccb7dd,BTC,0.02558235,05/02/2024,1500.85878630075,05/02/2024,1498.231862691,-2.62692360975,0,Coinbase
Trade,304bb881-d46a-55ce-a10c-d9ae43948a5b,19b6f527-1607-458b-8265-d9b90d277491,BTC,0.00032021,05/01/2024,18.34449307845,05/02/2024,18.7531178626,0.40862478415,1,Coinbase
Trade,304bb881-d46a-55ce-a10c-d9ae43948a5b,087eb8c6-9b44-42b2-af1e-7159f8ee784f,BTC,0.00018704,05/01/2024,10.7153242728,05/02/2024,10.9540088224,0.2386845496,1,Coinbase
Trade,c777118b-ef37-5df6-9855-ddfd2cd1946c,19b6f527-1607-458b-8265-d9b90d277491,BTC,0.02563392,05/01/2024,1468.5402330144,05/02/2024,1501.2520628352,32.7118298208,1,Coinbase
Trade,785d212f-ff23-5519-8cbc-dc68b9b3fe8a,3bbb41c9-956e-4c4e-bfda-9b3a187e37b5,SOL,0.000009269,04/27/2024,0.001300311488112,05/02/2024,0.001267674785,-0.000032636703112,5,Coinbase
Trade,785d212f-ff23-5519-8cbc-dc68b9b3fe8a,0b4c8e61-06ee-4d86-9dc3-a8e1fc5f6724,SOL,0.000000442,04/25/2024,0.00006532505928,05/02/2024,0.00006045013,-0.00000487492928,7,Coinbase
Trade,785d212f-ff23-5519-8cbc-dc68b9b3fe8a,8cbc061e-31dd-4460-8857-50ba065fe3ec,SOL,0.000001244,04/17/2024,0.00016774437264,05/02/2024,0.00017013566,0.0000023912873599999998,15,Coinbase
Trade,785d212f-ff23-5519-8cbc-dc68b9b3fe8a,af08ee6a-c069-4ec2-8174-418c0bbdeb2b,SOL,0.000008271,04/20/2024,0.0012489536462,05/02/2024,0.001131183315,-0.0001177703312,12,Coinbase
Trade,785d212f-ff23-5519-8cbc-dc68b9b3fe8a,1de00dc2-6fe9-4bbf-a9b4-f824dca88df2,SOL,0.000000248,04/15/2024,0.0000342496822005,05/02/2024,0.00003391772,-0.0000003319622005,17,Coinbase
Trade,785d212f-ff23-5519-8cbc-dc68b9b3fe8a,e073fa85-3bf5-4beb-b3f0-9a98ec6b3867,SOL,0.000009344,04/23/2024,0.001464282829659,05/02/2024,0.00127793216,-0.000186350669659,9,Coinbase
